market_cap_rank,corp_code,corp_name,stock_code,index,"[D320000] 손익계산서, 성격별 분류 - 연결 | Income statement, by nature of expense - Consolidated financial statements (Unit: KRW)_concept_id","[D320000] 손익계산서, 성격별 분류 - 연결 | Income statement, by nature of expense - Consolidated financial statements (Unit: KRW)_label_ko","[D320000] 손익계산서, 성격별 분류 - 연결 | Income statement, by nature of expense - Consolidated financial statements (Unit: KRW)_label_en","[D320000] 손익계산서, 성격별 분류 - 연결 | Income statement, by nature of expense - Consolidated financial statements (Unit: KRW)_class0","[D320000] 손익계산서, 성격별 분류 - 연결 | Income statement, by nature of expense - Consolidated financial statements (Unit: KRW)_class1","[D320000] 손익계산서, 성격별 분류 - 연결 | Income statement, by nature of expense - Consolidated financial statements (Unit: KRW)_class2",20240101-20241231_연결재무제표,20230101-20231231_연결재무제표,20220101-20221231_연결재무제표,"[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: KRW)_concept_id","[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: KRW)_label_ko","[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: KRW)_label_en","[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: KRW)_class0","[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: KRW)_class1","[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: KRW)_class2","[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: KRW)_class3",Income statement(Unit: KRW)_label_ko,Income statement(Unit: KRW)_comment,"[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: USD)_concept_id","[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: USD)_label_ko","[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: USD)_label_en","[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: USD)_class0","[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: USD)_class1","[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: USD)_class2"
1,00126380,삼성전자,005930,2,,,,,,,114308635000000.0,78546914000000.0,112189590000000.0,ifrs-full_GrossProfit,매출총이익,Gross profit,ifrs-full:IncomeStatementAbstract,매출총이익,,,,,,,,,,
1,00126380,삼성전자,005930,3,,,,,,,81582674000000.0,71979938000000.0,68812960000000.0,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,ifrs-full:IncomeStatementAbstract,판매비와관리비,,,,,,,,,,
1,00126380,삼성전자,005930,4,,,,,,,32725961000000.0,6566976000000.0,43376630000000.0,dart_OperatingIncomeLoss,영업이익,Operating profit,ifrs-full:IncomeStatementAbstract,영업이익,,,,,,,,,,
1,00126380,삼성전자,005930,5,,,,,,,1960338000000.0,1180448000000.0,1962071000000.0,dart_OtherGains,기타수익,Other gains,ifrs-full:IncomeStatementAbstract,기타수익,,,,,,,,,,
1,00126380,삼성전자,005930,6,,,,,,,1625229000000.0,1083327000000.0,1790176000000.0,dart_OtherLosses,기타비용,Other losses,ifrs-full:IncomeStatementAbstract,기타비용,,,,,,,,,,
1,00126380,삼성전자,005930,7,,,,,,,751044000000.0,887550000000.0,1090643000000.0,ifrs-full_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,지분법이익,Share of net profit of associates and joint ventures,ifrs-full:IncomeStatementAbstract,지분법이익,,,,,,,,,,
1,00126380,삼성전자,005930,8,,,,,,,16703304000000.0,16100148000000.0,20828995000000.0,ifrs-full_FinanceIncome,금융수익,Financial income,ifrs-full:IncomeStatementAbstract,금융수익,,,,,,,,,,
1,00126380,삼성전자,005930,9,,,,,,,12985684000000.0,12645530000000.0,19027689000000.0,ifrs-full_FinanceCosts,금융비용,Financial expense,ifrs-full:IncomeStatementAbstract,금융비용,,,,,,,,,,
1,00126380,삼성전자,005930,10,,,,,,,37529734000000.0,11006265000000.0,46440474000000.0,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익,Profit (loss) before tax,ifrs-full:IncomeStatementAbstract,법인세비용차감전순이익,,,,,,,,,,
1,00126380,삼성전자,005930,11,,,,,,,3078383000000.0,-4480835000000.0,-9213603000000.0,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용(수익),Income tax expense (benefit),ifrs-full:IncomeStatementAbstract,법인세비용(수익),,,,,,,,,,
1,00126380,삼성전자,005930,12,,,,,,,34451351000000.0,15487100000000.0,55654077000000.0,ifrs-full_ProfitLoss,당기순이익,Profit,ifrs-full:IncomeStatementAbstract,당기순이익,,,,,,,,,,
1,00126380,삼성전자,005930,13,,,,,,,33621363000000.0,14473401000000.0,54730018000000.0,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업 소유지분,"Profit (loss), attributable to owners of parent",ifrs-full:IncomeStatementAbstract,당기순이익의 귀속,지배기업 소유지분,,,,,,,,,
1,00126380,삼성전자,005930,14,,,,,,,829988000000.0,1013699000000.0,924059000000.0,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분,Profit attributable to Non-controlling interests,ifrs-full:IncomeStatementAbstract,당기순이익의 귀속,비지배지분,,,,,,,,,
1,00126380,삼성전자,005930,15,,,,,,,4950.0,2131.0,8057.0,ifrs-full_BasicEarningsLossPerShare,기본주당이익,-Basic,ifrs-full:IncomeStatementAbstract,주당이익,기본주당이익,,,,,,,,,
1,00126380,삼성전자,005930,16,,,,,,,4950.0,2131.0,8057.0,ifrs-full_DilutedEarningsLossPerShare,희석주당이익,-Diluted,ifrs-full:IncomeStatementAbstract,주당이익,희석주당이익,,,,,,,,,
1,00126380,삼성전자,005930,0,,,,,,,300870903000000.0,258935494000000.0,302231360000000.0,ifrs-full_Revenue,매출액,Revenue,ifrs-full:IncomeStatementAbstract,매출액,,,,,,,,,,
1,00126380,삼성전자,005930,1,,,,,,,186562268000000.0,180388580000000.0,190041770000000.0,ifrs-full_CostOfSales,매출원가,Cost of sales,ifrs-full:IncomeStatementAbstract,매출원가,,,,,,,,,,
3,01596425,SK스퀘어,402340,18,dart_OtherLosses,기타영업외비용,Other non-operating expenses,당기손익(*1) [개요],기타영업외비용,,40363000000.0,29364000000.0,20169000000.0,,,,,,,,,,,,,,,
3,01596425,SK스퀘어,402340,17,dart_OtherGains,기타영업외수익,Other gains,당기손익(*1) [개요],기타영업외수익,,9960000000.0,5838000000.0,6052000000.0,,,,,,,,,,,,,,,
3,01596425,SK스퀘어,402340,8,entity01596425_udf_IS_2024217202026156OfOperatingExpense,상품및기타구입비용,Goods and other purchasing costs,당기손익(*1) [개요],영업비용,상품및기타구입비용,644658000000.0,873116000000.0,710584000000.0,,,,,,,,,,,,,,,
3,01596425,SK스퀘어,402340,9,dart_OtherOperatingExpense,기타영업비용,Other operating expense,당기손익(*1) [개요],영업비용,기타영업비용,122378000000.0,117860000000.0,120571000000.0,,,,,,,,,,,,,,,
3,01596425,SK스퀘어,402340,10,ifrs-full_AdjustmentsForUndistributedProfitsOfInvestmentsAccountedForUsingEquityMethod,지분법손익,Adjustments for undistributed profits of investments accounted for using equity method,당기손익(*1) [개요],지분법손익,,4106750000000.0,-2052593000000.0,364626000000.0,,,,,,,,,,,,,,,
3,01596425,SK스퀘어,402340,7,dart_AdvertisingExpenses,광고선전비,Advertising expenses,당기손익(*1) [개요],영업비용,광고선전비,136024000000.0,168357000000.0,242726000000.0,,,,,,,,,,,,,,,
3,01596425,SK스퀘어,402340,12,dart_LossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,지분법손실,Losses of associates and joint ventures accounted for using equity method,당기손익(*1) [개요],지분법손익,지분법손실,-125110000000.0,-2054540000000.0,-109060000000.0,,,,,,,,,,,,,,,
3,01596425,SK스퀘어,402340,19,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),Profit (loss) before tax,당기손익(*1) [개요],법인세비용차감전순이익(손실),,3835632000000.0,-2597520000000.0,40796000000.0,,,,,,,,,,,,,,,
3,01596425,SK스퀘어,402340,20,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용(수익),Tax expense (income),당기손익(*1) [개요],법인세비용(수익),,185117000000.0,-292263000000.0,1962000000.0,,,,,,,,,,,,,,,
3,01596425,SK스퀘어,402340,15,ifrs-full_FinanceCosts,금융비용,Finance costs,당기손익(*1) [개요],금융비용,,186963000000.0,335501000000.0,103150000000.0,,,,,,,,,,,,,,,
3,01596425,SK스퀘어,402340,16,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,"종속기업, 관계기업 및 공동기업투자 관련 이익(손실)","Other income (expense) from, subsidiaries, associate and jointly controlled entities",당기손익(*1) [개요],"종속기업, 관계기업 및 공동기업투자 관련 이익(손실)",,30361000000.0,-34110000000.0,17065000000.0,,,,,,,,,,,,,,,
3,01596425,SK스퀘어,402340,22,ifrs-full_ProfitLossFromDiscontinuedOperations,중단영업이익,Profit from discontinued operations,당기손익(*1) [개요],중단영업이익,,0.0,990423000000.0,217273000000.0,,,,,,,,,,,,,,,
3,01596425,SK스퀘어,402340,21,ifrs-full_ProfitLossFromContinuingOperations,계속영업이익(손실),Profit (loss) from continuing operations,당기손익(*1) [개요],계속영업이익(손실),,3650515000000.0,-2305257000000.0,38834000000.0,,,,,,,,,,,,,,,
3,01596425,SK스퀘어,402340,11,dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,지분법이익,Profits of associates and joint ventures accounted for using equity method,당기손익(*1) [개요],지분법손익,지분법이익,4231860000000.0,1947000000.0,473686000000.0,,,,,,,,,,,,,,,
3,01596425,SK스퀘어,402340,6,ifrs-full_TransportationExpense,운송비,Transportation expense,당기손익(*1) [개요],영업비용,운송비,229303000000.0,276950000000.0,442284000000.0,,,,,,,,,,,,,,,
3,01596425,SK스퀘어,402340,13,dart_OperatingIncomeLoss,영업이익(손실),Operating income(loss),당기손익(*1) [개요],영업이익(손실),,3912583000000.0,-2339698000000.0,16052000000.0,,,,,,,,,,,,,,,
3,01596425,SK스퀘어,402340,14,ifrs-full_FinanceIncome,금융수익,Finance income,당기손익(*1) [개요],금융수익,,110054000000.0,135315000000.0,124946000000.0,,,,,,,,,,,,,,,
3,01596425,SK스퀘어,402340,1,ifrs-full_RevenueFromContractsWithCustomers,매출액,Revenue,당기손익(*1) [개요],영업수익,매출액,1906611000000.0,2276508000000.0,2370553000000.0,,,,,,,,,,,,,,,
3,01596425,SK스퀘어,402340,0,ifrs-full_Revenue,영업수익,Revenue,당기손익(*1) [개요],영업수익,,1906611000000.0,2276508000000.0,2370553000000.0,,,,,,,,,,,,,,,
3,01596425,SK스퀘어,402340,4,dart_Commissions,지급수수료,Commissions,당기손익(*1) [개요],영업비용,지급수수료,469562000000.0,583431000000.0,631050000000.0,,,,,,,,,,,,,,,
3,01596425,SK스퀘어,402340,5,ifrs-full_DepreciationAndAmortisationExpense,감가상각비,Depreciation and amortisation expense,당기손익(*1) [개요],영업비용,감가상각비,95033000000.0,88428000000.0,97126000000.0,,,,,,,,,,,,,,,
3,01596425,SK스퀘어,402340,3,ifrs-full_EmployeeBenefitsExpense,종업원급여,Employee benefits expense,당기손익(*1) [개요],영업비용,종업원급여,403820000000.0,455471000000.0,474786000000.0,,,,,,,,,,,,,,,
3,01596425,SK스퀘어,402340,2,ifrs-full_OperatingExpense,영업비용,Operating expense,당기손익(*1) [개요],영업비용,,2100778000000.0,2563613000000.0,2719127000000.0,,,,,,,,,,,,,,,
3,01596425,SK스퀘어,402340,26,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),Basic earnings (loss) per share,당기손익(*1) [개요],주당이익(손실) [개요],기본주당이익(손실),27772.0,-9259.0,1837.0,,,,,,,,,,,,,,,
3,01596425,SK스퀘어,402340,27,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,기본주당이익(손실) - 계속,Basic earnings (loss) per share - Continuing operation,당기손익(*1) [개요],주당이익(손실) [개요],기본주당이익(손실) - 계속,27772.0,-16284.0,827.0,,,,,,,,,,,,,,,
3,01596425,SK스퀘어,402340,24,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업의 소유주지분,"Profit (loss), attributable to owners of parent",당기손익(*1) [개요],당기순이익(손실)의 귀속 [개요],지배기업의 소유주지분,3713971000000.0,-1287048000000.0,259768000000.0,,,,,,,,,,,,,,,
3,01596425,SK스퀘어,402340,25,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분,Profit for the year Attributable to non-controlling interests,당기손익(*1) [개요],당기순이익(손실)의 귀속 [개요],비지배지분,-63456000000.0,-27786000000.0,-3661000000.0,,,,,,,,,,,,,,,
3,01596425,SK스퀘어,402340,28,ifrs-full_DilutedEarningsLossPerShare,희석주당이익(손실),Diluted earnings (loss) per share,당기손익(*1) [개요],주당이익(손실) [개요],희석주당이익(손실),27716.0,-9259.0,1722.0,,,,,,,,,,,,,,,
3,01596425,SK스퀘어,402340,29,ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,희석주당이익(손실) - 계속,Diluted earnings (loss) per share - Continuing operation,당기손익(*1) [개요],주당이익(손실) [개요],희석주당이익(손실) - 계속,27716.0,-16284.0,712.0,,,,,,,,,,,,,,,
3,01596425,SK스퀘어,402340,23,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),당기손익(*1) [개요],당기순이익(손실),,3650515000000.0,-1314834000000.0,256107000000.0,,,,,,,,,,,,,,,
6,00164742,현대차,005380,0,,,,,,,175231153000000.0,162663579000000.0,142151469000000.0,ifrs-full_Revenue,매출액,Revenue,ifrs-full:IncomeStatementAbstract,매출액,,,,,,,,,,
6,00164742,현대차,005380,1,,,,,,,139481946000000.0,129179183000000.0,113879569000000.0,ifrs-full_CostOfSales,매출원가,Cost of sales,ifrs-full:IncomeStatementAbstract,매출원가,,,,,,,,,,
6,00164742,현대차,005380,2,,,,,,,35749207000000.0,33484396000000.0,28271900000000.0,ifrs-full_GrossProfit,매출총이익,Gross profit,ifrs-full:IncomeStatementAbstract,매출총이익,,,,,,,,,,
6,00164742,현대차,005380,3,,,,,,,21509615000000.0,18357495000000.0,18446972000000.0,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,ifrs-full:IncomeStatementAbstract,판매비와관리비,,,,,,,,,,
6,00164742,현대차,005380,4,,,,,,,14239592000000.0,15126901000000.0,9824928000000.0,dart_OperatingIncomeLoss,영업이익,Operating income,ifrs-full:IncomeStatementAbstract,영업이익,,,,,,,,,,
6,00164742,현대차,005380,5,,,,,,,3114032000000.0,2470933000000.0,1557630000000.0,entity00164742_GainOnInvestmentsInJointVenturesAndAssociatesNetOfIncomeStatementAbstract,공동기업및관계기업투자손익,"Gain on investments in joint ventures and associates, net",ifrs-full:IncomeStatementAbstract,공동기업및관계기업투자손익,,,,,,,,,,
6,00164742,현대차,005380,6,,,,,,,1531248000000.0,1559538000000.0,985893000000.0,ifrs-full_FinanceIncome,금융수익,Finance income,ifrs-full:IncomeStatementAbstract,금융수익,,,,,,,,,,
6,00164742,현대차,005380,7,,,,,,,898551000000.0,970700000000.0,879638000000.0,ifrs-full_FinanceCosts,금융비용,Finance cost,ifrs-full:IncomeStatementAbstract,금융비용,,,,,,,,,,
6,00164742,현대차,005380,8,,,,,,,2067530000000.0,1782333000000.0,1930914000000.0,dart_OtherGains,기타수익,Other gains,ifrs-full:IncomeStatementAbstract,기타수익,,,,,,,,,,
6,00164742,현대차,005380,9,,,,,,,2272415000000.0,2350343000000.0,2238256000000.0,dart_OtherLosses,기타비용,Other losses,ifrs-full:IncomeStatementAbstract,기타비용,,,,,,,,,,
6,00164742,현대차,005380,10,,,,,,,17781436000000.0,17618662000000.0,11181471000000.0,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익,Profit before income tax,ifrs-full:IncomeStatementAbstract,법인세비용차감전순이익,,,,,,,,,,
6,00164742,현대차,005380,11,,,,,,,4232418000000.0,4626640000000.0,2979168000000.0,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,Tax expense,ifrs-full:IncomeStatementAbstract,법인세비용,,,,,,,,,,
6,00164742,현대차,005380,12,,,,,,,13549018000000.0,12992022000000.0,8202303000000.0,ifrs-full_ProfitLossFromContinuingOperations,계속영업연결당기순이익,Profit (loss) from continuing operations,ifrs-full:IncomeStatementAbstract,계속영업연결당기순이익,,,,,,,,,,
6,00164742,현대차,005380,13,,,,,,,-319110000000.0,-719721000000.0,-218689000000.0,ifrs-full_ProfitLossFromDiscontinuedOperations,중단영업당기순손실,Profit (loss) from discontinued operations,ifrs-full:IncomeStatementAbstract,중단영업당기순손실,,,,,,,,,,
6,00164742,현대차,005380,14,,,,,,,13229908000000.0,12272301000000.0,7983614000000.0,ifrs-full_ProfitLoss,연결당기순이익,Profit (loss),ifrs-full:IncomeStatementAbstract,연결당기순이익,,,,,,,,,,
6,00164742,현대차,005380,15,,,,,,,12526691000000.0,11961717000000.0,7364364000000.0,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업소유주지분,"Profit (loss), attributable to owners of parent",ifrs-full:IncomeStatementAbstract,연결당기순이익의 귀속 [개요],지배기업소유주지분,,,,,,,,,
6,00164742,현대차,005380,16,,,,,,,703217000000.0,310584000000.0,619250000000.0,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분,"Profit (loss), attributable to non-controlling interests",ifrs-full:IncomeStatementAbstract,연결당기순이익의 귀속 [개요],비지배지분,,,,,,,,,
6,00164742,현대차,005380,17,,,,,,,47615.0,45703.0,28521.0,ifrs-full_BasicEarningsLossPerShare,보통주기본주당이익(손실),Basic earnings (loss) per share,ifrs-full:IncomeStatementAbstract,지배기업 소유지분에 대한 주당이익 [개요],보통주기본주당이익(손실),,,,,,,,,
6,00164742,현대차,005380,18,,,,,,,48829.0,47622.0,29105.0,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,계속영업 보통주기본주당이익,Basic earnings (loss) per share from continuing operations,ifrs-full:IncomeStatementAbstract,지배기업 소유지분에 대한 주당이익 [개요],계속영업 보통주기본주당이익,,,,,,,,,
6,00164742,현대차,005380,19,,,,,,,-1214.0,-1919.0,-584.0,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,중단영업 보통주기본주당손실,Basic earnings (loss) per share from discontinued operations,ifrs-full:IncomeStatementAbstract,지배기업 소유지분에 대한 주당이익 [개요],중단영업 보통주기본주당손실,,,,,,,,,
6,00164742,현대차,005380,20,,,,,,,47369.0,45535.0,28207.0,dart_BasicEarningsLossPerSharePreferredStock,1우선주기본주당이익(손실),Basic earnings (loss) per share - preferred stock,ifrs-full:IncomeStatementAbstract,지배기업 소유지분에 대한 주당이익 [개요],1우선주기본주당이익(손실),,,,,,,,,
6,00164742,현대차,005380,21,,,,,,,48575.0,47445.0,28783.0,dart_BasicEarningsLossPerSharePreferredStockFromContinuingOperations,계속영업 1우선주기본주당이익,Basic earnings (loss) per share - preferred stock from continuing operations,ifrs-full:IncomeStatementAbstract,지배기업 소유지분에 대한 주당이익 [개요],계속영업 1우선주기본주당이익,,,,,,,,,
6,00164742,현대차,005380,22,,,,,,,-1206.0,-1910.0,-576.0,dart_BasicEarningsLossPerSharePreferredStockFromDiscontinuedOperations,중단영업 1우선주기본주당손실,Basic earnings (loss) per share - preferred stock from discontinued operations,ifrs-full:IncomeStatementAbstract,지배기업 소유지분에 대한 주당이익 [개요],중단영업 1우선주기본주당손실,,,,,,,,,
6,00164742,현대차,005380,23,,,,,,,47615.0,45703.0,28521.0,ifrs-full_DilutedEarningsLossPerShare,보통주 희석주당이익,Diluted earnings (loss) per share,ifrs-full:IncomeStatementAbstract,지배기업 소유지분에 대한 주당이익 [개요],보통주 희석주당이익,,,,,,,,,
6,00164742,현대차,005380,24,,,,,,,47369.0,45535.0,28207.0,dart_DilutedEarningsLossPerSharePreferredStock,1우선주 희석주당이익,Diluted earnings (loss) per share - preferred stock,ifrs-full:IncomeStatementAbstract,지배기업 소유지분에 대한 주당이익 [개요],1우선주 희석주당이익,,,,,,,,,
7,01515323,LG에너지솔루션,373220,0,,,,,,,25619585000000.0,33745470000000.0,25598609000000.0,ifrs-full_Revenue,매출액,Revenue,ifrs-full:IncomeStatementAbstract,매출액,,,,,,,,,,
7,01515323,LG에너지솔루션,373220,1,,,,,,,22213605000000.0,28802437000000.0,21308077000000.0,ifrs-full_CostOfSales,매출원가,Cost of sales,ifrs-full:IncomeStatementAbstract,매출원가,,,,,,,,,,
7,01515323,LG에너지솔루션,373220,2,,,,,,,3405980000000.0,4943033000000.0,4290532000000.0,ifrs-full_GrossProfit,매출총이익,Gross profit,ifrs-full:IncomeStatementAbstract,매출총이익,,,,,,,,,,
7,01515323,LG에너지솔루션,373220,3,,,,,,,1480020000000.0,676874000000.0,0.0,dart_OtherOperatingIncome,기타영업수익,Other operating income,ifrs-full:IncomeStatementAbstract,기타영업수익,,,,,,,,,,
7,01515323,LG에너지솔루션,373220,4,,,,,,,4310613000000.0,3456673000000.0,3076813000000.0,dart_TotalSellingGeneralAdministrativeExpenses,판매비와 관리비,Selling general administrative expenses,ifrs-full:IncomeStatementAbstract,판매비와 관리비,,,,,,,,,,
7,01515323,LG에너지솔루션,373220,5,,,,,,,575387000000.0,2163234000000.0,1213719000000.0,dart_OperatingIncomeLoss,영업이익,Operating income,ifrs-full:IncomeStatementAbstract,영업이익,,,,,,,,,,
7,01515323,LG에너지솔루션,373220,6,,,,,,,1048343000000.0,984984000000.0,385537000000.0,ifrs-full_FinanceIncome,금융수익,Finance income,ifrs-full:IncomeStatementAbstract,금융수익,,,,,,,,,,
7,01515323,LG에너지솔루션,373220,7,,,,,,,1260579000000.0,857201000000.0,519021000000.0,ifrs-full_FinanceCosts,금융비용,Finance costs,ifrs-full:IncomeStatementAbstract,금융비용,,,,,,,,,,
7,01515323,LG에너지솔루션,373220,8,,,,,,,-49118000000.0,-32450000000.0,-36641000000.0,ifrs-full_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,지분법손익,Share of profit (loss) of associates and joint ventures accounted for using equity method,ifrs-full:IncomeStatementAbstract,지분법손익,,,,,,,,,,
7,01515323,LG에너지솔루션,373220,9,,,,,,,858811000000.0,1125846000000.0,1349485000000.0,dart_OtherGains,기타영업외수익,Other non-operating income,ifrs-full:IncomeStatementAbstract,기타영업외수익,,,,,,,,,,
7,01515323,LG에너지솔루션,373220,10,,,,,,,823973000000.0,1340953000000.0,1397765000000.0,dart_OtherLosses,기타영업외비용,Other losses,ifrs-full:IncomeStatementAbstract,기타영업외비용,,,,,,,,,,
7,01515323,LG에너지솔루션,373220,11,,,,,,,348871000000.0,2043460000000.0,995314000000.0,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),Profit (loss) before tax,ifrs-full:IncomeStatementAbstract,법인세비용차감전순이익(손실),,,,,,,,,,
7,01515323,LG에너지솔루션,373220,12,,,,,,,10269000000.0,405475000000.0,215488000000.0,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용(수익),Income Tax Expense(Income),ifrs-full:IncomeStatementAbstract,법인세비용(수익),,,,,,,,,,
7,01515323,LG에너지솔루션,373220,13,,,,,,,338602000000.0,1637985000000.0,779826000000.0,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),ifrs-full:IncomeStatementAbstract,당기순이익(손실),,,,,,,,,,
7,01515323,LG에너지솔루션,373220,14,,,,,,,-1018741000000.0,1237180000000.0,767236000000.0,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업의 소유주지분,"Profit (loss), attributable to owners of parent",ifrs-full:IncomeStatementAbstract,당기순이익(손실)의 귀속 [개요],지배기업의 소유주지분,,,,,,,,,
7,01515323,LG에너지솔루션,373220,15,,,,,,,1357343000000.0,400805000000.0,12590000000.0,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분,"Profit (loss), attributable to non-controlling interests",ifrs-full:IncomeStatementAbstract,당기순이익(손실)의 귀속 [개요],비지배지분,,,,,,,,,
7,01515323,LG에너지솔루션,373220,16,,,,,,,-4354.0,5287.0,3306.0,ifrs-full_BasicEarningsLossPerShare,보통주 기본 및 희석주당손실,Basic loss per share,ifrs-full:IncomeStatementAbstract,지배기업의 소유주지분에 대한 주당이익(손실),보통주 기본 및 희석주당손실,,,,,,,,,
12,00106641,기아,000270,0,,,,,,,107448752000000.0,99808420000000.0,86559029000000.0,ifrs-full_Revenue,매출액,Sales,ifrs-full:IncomeStatementAbstract,매출액,,,,,,,,,,
12,00106641,기아,000270,1,,,,,,,82677981000000.0,77179573000000.0,68536010000000.0,ifrs-full_CostOfSales,매출원가,Cost of sales,ifrs-full:IncomeStatementAbstract,매출원가,,,,,,,,,,
12,00106641,기아,000270,2,,,,,,,24770771000000.0,22628847000000.0,18023019000000.0,ifrs-full_GrossProfit,매출총이익,Gross profit,ifrs-full:IncomeStatementAbstract,매출총이익,,,,,,,,,,
12,00106641,기아,000270,3,,,,,,,12103632000000.0,11020974000000.0,10789899000000.0,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,ifrs-full:IncomeStatementAbstract,판매비와관리비,,,,,,,,,,
12,00106641,기아,000270,4,,,,,,,7043758000000.0,6507272000000.0,6935135000000.0,ifrs-full_SellingExpense,판매비,Selling expense,ifrs-full:IncomeStatementAbstract,판매비와관리비,판매비,,,,,,,,,
12,00106641,기아,000270,5,,,,,,,5059874000000.0,4513702000000.0,3854764000000.0,ifrs-full_GeneralAndAdministrativeExpense,관리비,General and administrative expenses,ifrs-full:IncomeStatementAbstract,판매비와관리비,관리비,,,,,,,,,
12,00106641,기아,000270,6,,,,,,,12667139000000.0,11607873000000.0,7233120000000.0,dart_OperatingIncomeLoss,영업이익,Operating profit,ifrs-full:IncomeStatementAbstract,영업이익,,,,,,,,,,
12,00106641,기아,000270,7,,,,,,,395366000000.0,683748000000.0,363650000000.0,ifrs-full_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,공동기업 및 관계기업투자손익,Share of profit (loss) of associates and joint ventures accounted for using equity method,ifrs-full:IncomeStatementAbstract,공동기업 및 관계기업투자손익,,,,,,,,,,
12,00106641,기아,000270,8,,,,,,,741587000000.0,871081000000.0,-57934000000.0,entity00106641_FinanceGainsAndLossesOfIncomeStatementAbstract,금융손익,Finance gains and losses,ifrs-full:IncomeStatementAbstract,금융손익,,,,,,,,,,
12,00106641,기아,000270,9,,,,,,,1351206000000.0,1263092000000.0,604430000000.0,ifrs-full_FinanceIncome,금융수익,Finance income,ifrs-full:IncomeStatementAbstract,금융손익,금융수익,,,,,,,,,
12,00106641,기아,000270,10,,,,,,,609619000000.0,392011000000.0,662364000000.0,ifrs-full_FinanceCosts,금융비용,Finance expenses,ifrs-full:IncomeStatementAbstract,금융손익,금융비용,,,,,,,,,
12,00106641,기아,000270,11,,,,,,,-303891000000.0,-485358000000.0,-36843000000.0,entity00106641_FinanceCostsOfIncomeStatementAbstract,기타손익,Other gains and losses,ifrs-full:IncomeStatementAbstract,기타손익,,,,,,,,,,
12,00106641,기아,000270,12,,,,,,,1125955000000.0,588090000000.0,810452000000.0,dart_AdjustmentsForOtherRevenue,기타수익,Other revenue,ifrs-full:IncomeStatementAbstract,기타손익,기타수익,,,,,,,,,
